,hash,commit,date
59,0d56322831621c44d8d3f30d777f0893216ad09c,"Merge tag 'android-11.0.0_r38' into staging/lineage-18.1_merge-android-11.0.0_r38

Android 11.0.0 Release 38 (RQ3A.210605.005)

* tag 'android-11.0.0_r38':
  Prevent apk-in-apex from being registered under wrong apex
  Mark intents as immutable
  Restrict alarm broadcast
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  getCameraIdListNoLazy : remove system cameras from mTorchStatus as well.
  DO NOT MERGE Set focus to PasswordTextView by default.
  Update carrier privilege check in enforceSubscriptionPlanAccess
  Increase maximum allowed size for status bar icons
  Increase maximum allowed size for status bar icons
  Rebind InstallSuccess UI on resume
  Revert ""DO NOT MERGE Remove focus on PasswordTextView""
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  DO NOT MERGE Fix bubbles for workprofile
  Camera: Fix a removal-while-iterate bug
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  DO NOT MERGE Reset top focused root task when task hidden
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Bluetooth airplane listener: Check for null
  [DO NOT MERGE] Make PendingIntents in screenshots immutable
  [DO NOT MERGE] Make PendingIntents in screenshots immutable
  Import translations. DO NOT MERGE ANYWHERE
  BG-FGS while-in-use restriction uses the same grace period mechanism as BG-Activity-Launch.
  Allow FGS started from MediaButtonReceiver to have while-in-use permissions.
  Ensure the next activity of non-focusable task to be visible
  Import translations. DO NOT MERGE ANYWHERE
  DO NOT MERGE: Don't take the AM lock in cached app compaction handler
  RESTRICT AUTOMERGE Handling removing <original-package> tag
  RESTRICT AUTOMERGE Revert ""Handling removing <original-package> tag""
  Dump warning logs to prevent app crash while no top-resumed changes
  DO NOT MERGE - Disallow deletion of channels with FGS notifications
  Prevent caching unexpected IME shown state for legacy split
  DO NOT MERGE - Disallow deletion of channels with FGS notifications
  DO NOT MERGE Inflate NotificationPanel on instantiation
  TelephonyRegistry: Pass featureId to LocationAccessPolicy
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  DO NOT MERGE Remove superfluous resetting of Keyguard on unocclusion.
  Vibrate as system instead of as an app
  Import translations. DO NOT MERGE ANYWHERE
  Fix an NPE in BatteryService
  Override isRestricted for preventing unexpected resource loading
  DO NOT MERGE Delete superfluous call of mInsetsController.onControlsChanged.
  Make sure to hide IME adjust dims when exiting split mode
  Import translations. DO NOT MERGE ANYWHERE
  Sanitize text fields
  Import translations. DO NOT MERGE ANYWHERE
  wifidisplay: restrict broadcast by the proper permission
  wifidisplay: restrict broadcast by the proper permission
  Import translations. DO NOT MERGE ANYWHERE
  Revert ""Only allow BROWSABLE && DEFAULT Intents to be always opened""
  Revert ""Only allow BROWSABLE && DEFAULT Intents to be always opened""
  DO NOT MERGE Remove focus on PasswordTextView
  Ensure that ML model results are still bounded by the gesture insets
  Include whether in touch mode for WindowlessWindowManager
  Return copy of pending token list
  DO NOT MERGE Do not reinflate the layout if it has not been already inflated.
  Use futures for binding and talking to the ExternalStorageService.
  Import translations. DO NOT MERGE ANYWHERE
  [RESTRICT AUTOMERGE]Fix launching app from work profile cannot show splash screen.
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Move posting logic from PerDisplay to DisplayWIndowInsetsControllerImpl.
  DO NOT MERGE Add generic rotary support for sysui overlay window
  Configure privapp perms for rotary service
  Import translations. DO NOT MERGE ANYWHERE
  Fix nine-patches to always filter
  Restrict the overridden min size for PiP
  [Fix] Bluetooth device ordering
  DO NOT MERGE Allow the Car Setup Wizard appl to send CAR_INFORMATION notifications
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Configure Bluetooth profiles displayed in settings
  DO NOT MERGE Intercept back button on user switcher screen
  Avoid TransferPipe for local dumpCacheInfo calls
  Configure privapp perms for car activity resolver
  Stop keeping freeform activities visible.
  Add immutability flag to PendingIntents
  Add Emergency callback mode shell command
  Import translations. DO NOT MERGE ANYWHERE
  Disable resetting WRITE_MEDIA_IMAGES and WRITE_MEDIA_VIDEO appops
  Make two broadcasts protected
  Add pkg target to snoozing alarm
  Add pkg target to snoozing alarm
  Import translations. DO NOT MERGE ANYWHERE
  Fix possible NPE when matching accessory version
  Make isAppBad() lock-free
  DO NOT MERGE Chk QUERY_ALL_PACKAGES when resolving
  Notify client to clear intermediate rotated adjustments
  Import translations. DO NOT MERGE ANYWHERE
  Adds caller check to getAllPackages()
  Adds caller check to getAllPackages()
  [DO NOT MERGE] Catch RuntimeException from DisplayManager
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Allow empty tokens in strict grammar
  Allow empty tokens in strict grammar
  Import translations. DO NOT MERGE ANYWHERE
  DO NOT MERGE Disable privacy indicators
  Parcel queriesProviders in ParsingPackageImpl
  Do not keep the input array with CPU times
  Apply split-screen resize on sync queue
  CachedAppOptimizer: don't take AM lock when freezer is not enabled
  Revoke storage on SDK downgrade or new full storage request
  freezer: handle exception in locks file format
  Stop passing in statsFile fds as they will be leaked when returned to the caller.
  Fix the the proto definition for app startup and fully drawn events.
  [DO NOT MERGE] Make screenshot error notification PendingIntent immutable
  [DO NOT MERGE] Make screenshot error notification PendingIntent immutable
  Import translations. DO NOT MERGE ANYWHERE
  Handle cancelled Insets animation
  [RESTRICT AUTOMERGE] Revert ""[RESTRICT AUTOMERGE] Remove DPMS#getProfileOwner in favor of getProfileOwnerAsUser""
  Create ux restricted customizations for DeviceDefault buttons and switches
  DO NOT MERGE: Associate notif cancels with notif posts
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  [DO NOT MERGE] Close screenshot process on user switched
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  Import translations. DO NOT MERGE ANYWHERE
  RESTRICT AUTOMERGE Prevent non-system overlays from showing over CDM UI
  RESTRICT AUTOMERGE Allow CDM to hide overlays
  Import translations. DO NOT MERGE ANYWHERE
  [RESTRICT AUTOMERGE] Use userId instead of USER_CURRENT in shouldLockKeyguard.
  [DO NOT MERGE] DisplayImeController: fix out-of-sync IME visibility
  DO NOT MERGE Dont restore focus on new HUN window
  [RESTRICT AUTOMERGE] Use userId instead of USER_CURRENT in shouldLockKeyguard.
  Fix ambient information which did not get for locking refresh rate
  Added to enable/disable log for DisplayModeDirector
  Import translations. DO NOT MERGE ANYWHERE
  Change setPrimaryStorageUuid to handle it for the current user
  [DO NOT MERGE] Close screenshot process on user switched
  Fix legacy APIs when VPN switches to suspended underlying network.
  Backport test coverage from aosp/1547496.
  Backport some helpers in ConnectivityServiceTest.
  Test for bugs with suspended VPN underlying networks.
  Add a test for getDefaultNetworkCapabilitiesForUser.
  Improve testing of CONNECTIVITY_ACTION broadcasts.
  Test passing an underlying network array with null network in it.
  Make testVpnNetworkActive more deterministic.
  Make MockVpn more realistic and easier to use.
  Increase test coverage for VPN info sent to NetworkStatsService.
  Simplify MockVpn.
  Test a VPN with an underlying network that does not yet exist.
  Limit maximum allowed size for a status bar icon
  Limit maximum allowed size for a status bar icon
  [DO NOT MERGE] Close screenshot process on user switched
  [DO NOT MERGE] Close screenshot process on user switched
  [DO NOT MERGE] Close screenshot process on user switched
  Fix legacy APIs when VPN switches to suspended underlying network.
  Backport test coverage from aosp/1547496.
  Backport some helpers in ConnectivityServiceTest.
  Test for bugs with suspended VPN underlying networks.
  Add a test for getDefaultNetworkCapabilitiesForUser.
  Improve testing of CONNECTIVITY_ACTION broadcasts.
  Test passing an underlying network array with null network in it.
  Make testVpnNetworkActive more deterministic.
  Make MockVpn more realistic and easier to use.
  Increase test coverage for VPN info sent to NetworkStatsService.
  Simplify MockVpn.
  Test a VPN with an underlying network that does not yet exist.
  [DO NOT MERGE] Close screenshot process on user switched
  DO NOT MERGE Handle back button for notification panel
  Add IMMUTABLE flag to AccountManager pending intents.
  ActivityManagerService: all users can handle freezer state in debug builds
  Allow carriers to configure RTT while roaming
  DO NOT MERGE: Do not inject mock location to chipset
  Remove bundled CompanionDeviceSupport permissions
  freezer: increase timeout to 5 mins
  DO NOT MERGE Do not update bar control target when application is starting
  Enabled TEMP_NOT_METERED support for carriers
  add Shell-package-library to allow product type level update
  Change target package for com.android.car.shell
  Fix thread safety issue on clearing cache
  Fix thread safety issue on clearing cache
  ActivityManager: don't freeze processes holding file locks
  [SettingsProvider] extend font size scale range
  [SettingsProvider] extend font size scale range
  [SettingsProvider] extend font size scale range
  [SettingsProvider] extend font size scale range
  Don't release WakeLock w/o active client
  Fix fingerprint dialog color contrast for dark theme
  DO NOT MERGE: Do not inject mock location to chipset
  DO NOT MERGE: Do not inject mock location to chipset
  Prevent multiple calls of ActivityThread.systemMain()
  DO NOT MERGE ""Fix the ambient lux which did not update for blocking zone""
  DO NOT MERGE ""Allow DeviceConfig to change display settings for high zone""
  DO NOT MERGE ""Set fixed fps when ambient or display brightness is high""
  Add a new reason code for IMS call failed due to network congestion
  DO NOT MERGE: Do not inject mock location to chipset
  DO NOT MERGE: Do not inject mock location to chipset
  [RESTRICT AUTOMERGE] Fix potential out of bounds writes in LogEvent.
  Temporary fix to prevent TEMPORARILY_NOT_METERED leak
  Allow CBR when device owners is set up
  Do not abort launch logger by invisible drawn activity
  DO NOT MERGE Remove floating cards launcher
  Get ApplicationInfo using usr id
  Import translations. DO NOT MERGE ANYWHERE
  DO NOT MERGE Revert ""Set fixed fps when ambient or display brightness is high""
  DO NOT MERGE Revert ""Allow DeviceConfig to change display settings for high zone""
  DO NOT MERGE Revert ""Fix the ambient lux which did not update for blocking zone""
  Import translations. DO NOT MERGE ANYWHERE
  Only allow BROWSABLE && DEFAULT Intents to be always opened
  Only allow BROWSABLE && DEFAULT Intents to be always opened
  Only allow BROWSABLE && DEFAULT Intents to be always opened
  Only allow BROWSABLE && DEFAULT Intents to be always opened
  Only allow BROWSABLE && DEFAULT Intents to be always opened
  Only allow BROWSABLE && DEFAULT Intents to be always opened
  Fix the ambient lux which did not update for blocking zone
  Add method to clear out SubscriptionInfo#getCardString
  Whitelist READ_PRIVILEGED_PHONE_STATE for the contacts provider
  Update the getIccId docs to reflect access requirements
  Pass interaction type to FalsingManager.isFalse
  Check mode/boost index before accessing cached support value
  Check mode/boost index before accessing cached support value
  Fix renaming file and moving file issue in MTP
  Ensure OK/Cancel buttons always shown
  Import translations. DO NOT MERGE ANYWHERE
  Notify visibility change if source visibility is changed
  [RESTRICT AUTOMERGE] Make WPMS look for DOs and POs in the correct calling user
  Clean up dead code in NetInitiatedActivity
  DO NOT MERGE Focus clock by default
  DO NOT MERGE: Disable StrictMode VM Policy check.
  Use default color when artwork is too small
  Nfc adapter randomly returns null on devices having Nfc
  RESTRICT AUTOMERGE: Set mAllowWhileInUsePermissionInFgs correctly when bindService() from background.
  Unregister Touch Sensors for DOZE_AOD_DOCKED
  DO NOT MERGE: WM: Only allow system to use NO_INPUT_CHANNEL.
  DO NOT MERGE: WM: Only allow system to use NO_INPUT_CHANNEL.
  DO NOT MERGE: WM: Only allow system to use NO_INPUT_CHANNEL.
  DO NOT MERGE: WM: Only allow system to use NO_INPUT_CHANNEL.
  Protect account chooser activities against overlay.
  Protect account chooser activities against overlay.
  Only update native InputApplicationHandle once
  Listen for EXTRA_PRESENT changes
  Fix DevicePolicyManager.isBackupServiceEnabled() breakage.
  BackupManagerService: Make new behavior conditional on ChangeId.
  Enforce BACKUP permission on Service end.
  RESTRICT AUTOMERGE Allow CDM to hide overlays
  RESTRICT AUTOMERGE Prevent non-system overlays from showing over CDM UI
  RESTRICT AUTOMERGE Allow CDM to hide overlays
  RESTRICT AUTOMERGE Prevent non-system overlays from showing over CDM UI
  RESTRICT AUTOMERGE Allow CDM to hide overlays
  RESTRICT AUTOMERGE Prevent non-system overlays from showing over CDM UI
  Allow CDM to hide overlays
  Prevent non-system overlays from showing over CDM UI
  Protect DeviceAdminReceiver intents
  [RESTRICT AUTOMERGE] Remove DPMS#getProfileOwner in favor of getProfileOwnerAsUser
  Revoke storage on SDK downgrade or new full storage request
  docs: Remove error in requestPermissions doc

Conflicts:
	packages/SystemUI/src/com/android/systemui/BatteryMeterView.java
	packages/SystemUI/src/com/android/systemui/doze/DozeSensors.java
	packages/SystemUI/src/com/android/systemui/statusbar/KeyguardIndicationController.java

Change-Id: I9e9651e436f43aca02b424d453a4c76e32a79d7d",2021-06-14 07:05:26-06:00
60,429d0f2268b8d6a54fa8a9dd917cacd5a268aeb4,"Revert ""DO NOT MERGE Disable privacy indicators""

This reverts commit 2628cf48a15acf1f1126d15ba9d1b3c43d934967.

Change-Id: I11859a0d9189f85468904aebbeef3fab459456d6",2021-06-15 22:09:16+02:00
61,d24d25db774b4b6a67029e122191da810970a9a6,"Periodic Advertisment Sync Transfer feature support

CRs-fixed: 2814447
Change-Id: Ic77e8ddbe57e415f7fd9c11943da50e4d86230d2",2021-06-15 23:38:14+02:00
62,4d3f23e48452eaae2f82c3e17a4c2cf8bb44c480,"Enhanced Attribute protocol support

GATT client and server SDK APIs support for Enhanced
Attribute protocol.

CRs-Fixed: 2803585
Change-Id: I900e8829866323f57b9b5d9bcf93601e5f10a80e",2021-06-15 23:38:14+02:00
63,69f29b96ef5108ea4a2421aba9fb7336fc0572bb,"Bluetooth: Add BC profile entry

Add  BC profile entry and override constructor for CachedBluetoothDevice

CRs-fixed: 2853618

Change-Id: I750139a482280ce3409989582ffad50aed20e081",2021-06-15 23:38:14+02:00
64,99e87bb3ef8772a5833fb5ffbe730f5e1c4fd2c2,"Add broadcast profile id

- Add broadcast profile id
- Add support for broadcast api

CRs-fixed: 2856233
Change-Id: If229688ecd0ad4c2ca3d058b4ebf69b19dede6b2",2021-06-15 23:38:14+02:00
65,e3bb0af57c413f047b398c246854ba084b082a91,"SystemUI: Expose location icon to Tuner

Specially for devices with very wide notches, it can be particularly
useful for example to be able to disable location icon because it avoids
missing the sight of wifi and network signal when GPS apps are in use.

Change-Id: I6abfa881fdd5afd523242dfb1e1178e6ac25cd45",2021-06-19 12:08:41+02:00
66,c230fe4a4bcb56b7d909b800575ff1581bef7dd2,"Allow screen unpinning on devices without navbar

Change-Id: Iedfc08f4d95bbee3c8578c0d2450b90739e63603

Screen Pinning: Show correct text for on screen nav.

  Similar to I09c2ef661bff272cb4f7ca43bac0e45f4b20a4d4,
  we're not getting an instance of PhoneWindowManager which
  we can rely on to update dynamically.

  TICKET: OPO-393

Change-Id: Iacf8221066461fb6940dd88432e665812545c3ff",2021-06-19 12:41:43+02:00
67,b1208e645f04ac2ec4a6b9fba166f9553194eb08,"IconPack{Kai,Victor}: Fix clock icon

Fixes: https://gitlab.com/LineageOS/issues/android/-/issues/3366
Change-Id: I0ad71c5e10f7c1191f51f3b287d52ec9e344277c",2021-06-24 10:14:04+02:00
68,0c29b0278b722cf531a55795de78dcad969c1b8a,"SystemUI: Don't enable FOD when strong auth is required

Change-Id: Ie227aee88fea4945a7618fe606c1094ae812ebe0",2021-07-02 23:42:44-07:00
69,75137cdbf4d1b39bbf42c4239a51988efc79df7a,"CarSystemUI: Pass FODCircleView to StatusBar constructor

Fixes build after I407d7dff6398bc7c6ecc4bfda7b9cb31af90bfd4.

Change-Id: I9aa8bb66dacb647f43f94ef7ccdde9659428e842",2021-07-05 20:24:32+02:00
70,4df37d4cf3e325a6e01351c379af7275196e70c7,"Merge tag 'android-11.0.0_r39' into staging/lineage-18.1_merge-android-11.0.0_r39

Android 11.0.0 release 39

* tag 'android-11.0.0_r39':
  Backport of ag/14170751 and ag/14170752.
  Detects all activities for whether showing work challenge
  Ensure storage permission revoke happens for all users
  Remove sendNetworkConditionsBroadcast

Change-Id: I4dcde8b52621317c226a3f32aa81273fc26066cb",2021-07-07 19:56:06-06:00
71,e6ffa411f095906d5fe9d99bf422d6a04afa17d5,"BiometricPrompt: Automatically add padding to incorporate FOD

This effectively hides the default icon in the traditional
biometrics prompt, so that only FOD icon is displayed.

Signed-off-by: Rituj Beniwal <ritujbeniwal@gmail.com>
Change-Id: I20b250ac59f0631e77356986a2d935d97842f9bb",2021-07-12 15:13:35+02:00
72,f43431ed138d0fa9c6cb1ceacf06ae37d4964f6c,"CarSystemUI: Exclude FODCircleViewImpl from UI components

Copies the change in I52beaf6492b9daa012b5d42b858d552d1e378a2c which
made the same alteration to the non-car SystemUI.

Change-Id: I2f167a0f858cc12edf09c10156742df8b0b3cc9e",2021-07-14 11:30:59+02:00
73,3ad13ef1b01126a7e0ecfe16f5073b63ab8b8b6f,"SystemUI: VolumeDialogImpl: Fix volume panel permanently visible

* The Volume Panel is permanently visible when changing the panel side while the panel is open until SystemUI is restarted
* This change removes the Panel View when changing the panel side

Fixes: https://gitlab.com/LineageOS/issues/android/-/issues/3482

Change-Id: Ic3ca5a196315e96024121c995cc6282fb74f6e4c",2021-07-14 14:54:35+02:00
74,9d52e2bc60812a7301f0cd9ea644cf54e77e7213,"SystemUI: Expose camera and microphone icons to Tuner

Specially for devices with very wide notches, it can be particularly
useful for example to be able to disable location icon because it avoids
missing the sight of wifi and network signal when GPS apps are in use.

Original-Change-Id: I6abfa881fdd5afd523242dfb1e1178e6ac25cd45
Change-Id: I4583962acb7aaea7ee95218da5c0ff3039e1c55e",2021-07-18 15:44:20+02:00
75,8cee4033510acf237ec15a80441c13b160c1713e,"InputManagerService: Flag when an injected event is a real input

* Define new flag FLAG_INJECTED_IS_UNCHANGED

* Check and set when a real input event has passed through a filter and
  not been modified.

* Flag is used by inputflinger to determine whether or not to trust the
  injected event device id.

Change-Id: I146ef94da347ad066d359b7faa83f43e2cf0d074",2021-07-23 18:19:40+02:00
76,751fb2d24ef1504c0bdcfa7c14ac9112adac28dd,"fixup! InputManagerService: Flag when an injected event is a real input

Fixes apicheck error due to wrong comment style around @hide.

Change-Id: Iacefb6f61af7982bfd2f29aabe25750b333f25d2",2021-07-26 13:29:40+02:00
77,fa60142543972f8ec4cc251e5877acca786dafed,"BACKPORT: Fix initialization of USER_ROTATION setting.

Until now, def_user_rotation was effectively a dead default:
- added missing def_user_rotation -> USER_ROTATION first-run initialization
- corrected the setting type when upgrading database

Bug: 178000973
Test: set def_user_rotation to 1 in default.xml and flash Pixel 3a
Change-Id: If2aa9665a0167f696f6b16a16be48ac473271631",2021-07-27 12:02:55+01:00
78,dda6759718d03ae48b24cc55a85114bc1a862501,"Revert ""InputManagerService: Flag when an injected event is a real input""

This is causing input lag on some devices with active accessibility filters.

Squash of:
  Revert ""fixup! InputManagerService: Flag when an injected event is a real input""
  This reverts commit 751fb2d24ef1504c0bdcfa7c14ac9112adac28dd.

  Revert ""InputManagerService: Flag when an injected event is a real input""
  This reverts commit 8cee4033510acf237ec15a80441c13b160c1713e.

Change-Id: I2bab370c01e60d40f3c948d4b6b9c09ddcf39112",2021-07-29 23:05:55+02:00
79,ff0dd629c4cd634c4917ef96ec0169a9884e57d5,"Merge tag 'android-11.0.0_r40' into staging/lineage-18.1_merge-android-11.0.0_r40

Android 11.0.0 Release 40 (RQ3A.210805.001.A1)

* tag 'android-11.0.0_r40':
  Revert ""Detects all activities for whether showing work challenge""
  Validate the ServiceRecord state while handling misbehaving FGS
  Block SAF directory access to /sdcard/Android
  [RESTRICT AUTOMERGE] Fix OOB write in noteAtomLogged
  [security] SubscriptionGroup is exposed to unprivileged callers
  Added nullptr check to pullFaceSettingsLocked

Change-Id: I69b745b87b25b27f560dee3bf70b5ba56c7b461f",2021-08-03 07:46:28-06:00
80,8a27e35325bf9131020993364645b74d8a9786fc,"Automatic translation import

Change-Id: I32f53e719e6c274a78cfdafe71efb4a18d3f9f21",2021-08-21 04:06:23+03:00
81,00712220684bdb143e3a43fc1afe8dd722a1c054,"AutoBrightness: Add support for one shot auto-brightness:

- Only update auto brightness one time when screen is turned on.
- Can be useful on devices where sensor is not accurate.

Change-Id: I5187fdb7765550d4eaa999317ab95f487d44c8d8",2021-08-23 18:11:53+02:00
82,a5459eb9718f55e1195bd360edb533267942db9c,"Make battery clickable again in quick QS status

Change-Id: I944b1122739754cc704f65039319fb260fcdbf1d",2021-09-01 20:58:46+02:00
83,0f312543ee63b520763b73e8662c85a21b2e6785,"fixup! AutoBrightness: Add support for one shot auto-brightness:

* Remove unnecessary newlines
* Fix incorrect indentation
* Fix typo in comments

Change-Id: I7d6071f4344605b3dcc3f1c33ac4390f1020e03f",2021-09-03 19:53:45+02:00
84,422769ab9aaeea94693c2c8e394be47979bdaf18,"fixup! SystemUI: Show bluetooth battery level when available

The current update method is triggered in 2 cases:
  the SystemUI bluetooth controller changes device state
  the battery level changed intent is sent

Sadly the current SysUI controller doesn't handle battery level
changes, and is instead triggered in a few other cases ( ex audio
state changed ).
And since we use the data from SysUI controller for battery level
from changes in the global bt controller we may have 2 different
set of devices to work on. This could ( and does ) trigger
race conditions.

Instead add support battery level state changes within the SystemUI
controller to work on the same data set.

Change-Id: Ib57096fc2ebe151ac3860277a4db2319f230b514",2021-09-07 12:11:27+02:00
85,5d4222ae0575a5393077f45a6f898bc76124fbdf,"Fixed a crash in settings in tts engine selection screen.

The crash happens when you try to uninstall current tts
engine and install a different one and then engine name
may be null.

If engine name is null then you can't select new engine
because of that crash, so that whole tts feature becomes
unusable.

Change-Id: Ie31a947eb6444242e8536db2dae1452ef74cc1ce",2021-09-07 21:51:13+02:00
86,6945498aec5d820db04bee203eb01425014d6d6a,"Disallow click to partial screenshot right after screenshot is taken

This change prevents triggering partial screenshot when trying to take
full screenshot of protected window.

Change-Id: I42a67ed1ee34edffccc6dacd17ba1dffc8d194b3",2021-09-12 16:41:44+02:00
87,1bbd56683d797f8758cd109be45e058a712a5435,"Revert ""Revert ""Detects all activities for whether showing work challenge""""

This reverts commit 2992a1dac025074726364d522cf9eac586f3d2c3.

* This commit is present in android-11.0.0_r40, but not in
  android-11.0.0_r43 since that's on top of android-11.0.0_r39
* Just revert this to match what's shipping in r43

Change-Id: I8fe467db3bbf5aa40c10c4e1311829a733373279",2021-09-12 08:57:34-06:00
88,74544b9e39b174025fcb91cc194ca920b12e8683,"Merge tag 'android-11.0.0_r43' into staging/lineage-18.1_merge-android-11.0.0_r43

Android 11.0.0 release 43

* tag 'android-11.0.0_r43':
  Use IntentFilter CREATOR directly for serializing ParsedIntentInfo
  Don't export HeapDumpProvider.
  Don't attach private Notification to A11yEvent when user locked
  Merge ""BG-FGS-start while-in-use permission restriction improvement."" into rvc-dev am: e51f884f6a
  Avoid locking profile task when it is already lock
  Improve ellipsize performance
  Fix side effects of trace-ipc and dumpheap commands
  DO NOT MERGE Add cross-user check for getDefaultSmsPackage().
  Remove ParsedIntentInfo CREATOR
  Fix race condition between lockNow() and updateLockscreenTimeout

Conflicts:
	services/core/java/com/android/server/policy/PhoneWindowManager.java

Change-Id: I6a9a3e341be1fccaa568b875d4d9959d8f068794",2021-09-12 08:58:28-06:00
89,b8404be70d59c2ba60436cbc36d76780eb38deaa,"SystemUI: Unblock gestural navigation on clearScreenshot()

If user powers screen off when partial screenshot UI is visible,
it will hide the UI but leave gestural navigation disabled.
Also the partial screenshot UI would be visible when taking a
new (normal) screenshot.

Change-Id: Ie8138bb0b771ec0e21ceb48e52872c05c946d3b4",2021-09-12 20:26:54+02:00
90,3b46ef1258c25467a7db4675387577fe27b5d50c,"One more Build.FINGERPRINT to Build.DATE change

Change-Id: I13dbf3d7f6587d3fcd6591cc0f861b34b6d5561c",2021-09-22 22:53:59+02:00
91,118931188c9c131bea15241109c4e7025c60b41f,"LockPatternView: Fix a11y+BiometricPrompt related OOB exception

Fixes: https://gitlab.com/LineageOS/issues/android/-/issues/4007
Change-Id: Ifcae0a46430915c93b9e65ad968ca7e90504a9fb",2021-09-27 18:08:48+02:00
92,6cdc54bee9d86d3b2de929a99e13da42d088a3fb,"SystemUI: fix volume dialog position on TV

Expanded volume panel didn't respect the TV dimensions.
Bring them back conditionally.

Change-Id: I1d0c884726b74cc38fb825aebdff2484285789c2",2021-09-29 17:52:40+02:00
93,cf0606c2f73d42e8fd9081f7b635e10b575a0b0c,"[1/2] Add battery info to tvsettings device info

Change-Id: I98abe338d77b56f2a851e0f093a44d6911b9009b
(cherry picked from commit 5cd43b356ebfe1b4018fbf9fbe5dd551e9a82b78)
(cherry picked from commit cceffef44a297cafc671590fb541f5c5171d6ee6)",2021-09-29 20:18:54+02:00
94,7f7fc2562a95be630dbe609e8fb70383dcfada4f,"Merge tag 'android-11.0.0_r46' into staging/lineage-18.1_merge-android-11.0.0_r46

Android 11.0.0 Release 46 (RQ3A.211001.001)

* tag 'android-11.0.0_r46':
  Make sure that only the owner can call stopVpnProfile()
  DO NOT MERGE Apply a maximum char count to the load label api
  Send targeted broadcasts to prevent other apps from receiving them.
  Guard DISABLE_PLUGIN with PLUGIN permission.
  Fix a potential thread safety issue in VectorDrawable
  Fix background bypass via notifications
  Change ownership of the account request notification.

Change-Id: I30615811a1c2ee4d670c643d892d1a9f275e2a9c",2021-10-05 06:50:48-06:00
95,2e9288e003a7c0a4403a43fe70e7160497fe66da,"SystemUI: Don't use horizontal quick settings on large screens

On large screens such as tablets, the horizontal quick settings isn't necessary as we have enough room for the normal quick settings and media player.
It also seems to have issues on large screens, on my v1awifi I can't swipe to a different quick settings page and the media player album art overlaps the media controls.

Change-Id: I6e1a61b9280ed566b2348ecf06c47b789d1e0e3c",2021-10-16 03:12:00+02:00
96,161e8a70fa041d3cdce7dbe52eccae9f186771b2,"camera2: Add methods for backward compatibility

libmcf-jni.so library (which is proprietary blob required
for MotCamera2) looks for methods with these exact signatures,
but signatures of these methods was changed in Android 11.

This change returns these methods that makes MotCamera2
fully-functional on Android 11.

Change-Id: Ib9a701f6d8ebb783c52666e34e7539faba5cb99f
Signed-off-by: Ihor Ivanov <toulmee@gmail.com>",2021-10-18 01:27:56+02:00
97,f24635e345fd65efb9f06d767c77aa0a9d911778,"Automatic translation import

Change-Id: I229a69231983ff5adc1cfb115b2a9cef8530e34a",2021-10-26 20:47:12+02:00
