,hash,commit,date
51,b1f5b79a62453d38179ae1fca1b89797ac03bd1b,"Stop using invalid URL to prevent unexpected crash

Verify the input PAC Uri before performing follow-up actions.

Check if the URL is a valid URL to filter some invalid URLs since
these invalid URLs could not fall into any subclass of existing
URLConnections. When the PAC Uri is other invalid URL scheme, it
will cause an UnsupportedOperationException if there is no proper
subclass that implements the openConnection() method.
A malformed URL may crash the system.

Even it's a valid URL, some subclasses(e.g. JarURLConnection)
may not have openConnection() implemented. It will also hit the
problem, so convert the possbile exception from openConnection()
to re-throw it to IOException which is handled in the existing
code.

Bug: 219498290
Test: atest FrameworksNetTests CtsNetTestCases
Test: Test with malformed URL
Change-Id: I22903414380b62051f514e43b93af992f45740b4
(cherry picked from commit 6390b37a3b32fc7583154d53fda3af8fbd95f59f)
Merged-In: I22903414380b62051f514e43b93af992f45740b4
(cherry picked from commit fe57c5bf892c54c495cacd23492532bfa9a63dd7)
Merged-In: I22903414380b62051f514e43b93af992f45740b4",2022-08-10 05:55:41-06:00
52,7b5fce10d191dd819048edee9ed01433efea9e72,"Only allow the system server to connect to sync adapters

Bug: 203229608
Test: Manual test with changing the check logic + debug log
Change-Id: If18009f61360564d02dcda9b1e5fa15685e3250f
(cherry picked from commit 58270527d11ac7e5f07d337a402d8edf046a63ee)
(cherry picked from commit 7d1397a54475ed7fee632339ef7c60b432f0fbff)
Merged-In: If18009f61360564d02dcda9b1e5fa15685e3250f",2022-08-10 05:55:41-06:00
53,57d3806348f9bf2c8d3b33e171869bdd46515bcd,"Allow apps receiving MediaSession callbacks to start FGS from BG.

If the app invoking the MediaSession callbacks is capable of
starting a FGS from background, then also allow the target app
receiving the callbacks to start FGS from background.

Bug: 221873343
Test: manual
Change-Id: I98de12b5410c3f0f70d7d2be12bef3e6d0e1bf73
Merged-In: I98de12b5410c3f0f70d7d2be12bef3e6d0e1bf73
(cherry picked from commit 6e2b1434733f1168067506c0967ced86772220de)",2022-08-13 20:03:00+02:00
54,f6d0f9e8ca43ab65ebaa9247ec388bd0af70c0f3,"Allow shell uid without checking the package name.

Bug: 230779051
Test: manual
Change-Id: I2867a15840a0987c948179e2f8069e652c4a0c1f
Merged-In: I2867a15840a0987c948179e2f8069e652c4a0c1f
(cherry picked from commit 6a61fb48f0a470fb39eb50602335e424945d064e)",2022-08-13 20:03:00+02:00
55,bbcb4157d8acc45e3fbdf212bcdaa8d002eff446,"Extend splash screen exception list to SC-V2

Extend the support of the exception list for SC-V2 and apps targeting
S and SC-V2.

Test: atest ActivityRecordTests
Test: com.android.server.wm.SplashScreenExceptionListTest
Bug: 231708538
Merged-In: I5412e81f70cbc9aac3861d13d85e199e949bedc7
Change-Id: I70a2aa4684c1267fe98e0e2260c61042db9c2e36
(cherry picked from commit e16beeffe35d16e482240666791ccfd6cf457604)",2022-08-13 20:03:00+02:00
56,3a190757284faf236e0bf70bb651820bcd48bbc2,"Automatic translation import

Change-Id: Ieed541ccc1e947f63232fed71c01bc6630da449c",2022-08-15 15:49:50+02:00
57,e2c024f96fe049e275d3af61170b0878135e9e9c,"SystemUI: VolumeDialogImpl: Show output button if there is an active stream

The media output dialog can be used to connect different devices.
This patch makes it show up if at least one of the following
conditions is met:
1: There is an active local media controller
2: There is a bluetooth a2dp device connected

Change-Id: Ie2a2a0f3125e1ffbf78bfc1f66868696f6389294",2022-08-26 14:57:36+02:00
58,e26a2ead9dc146ffffa63406963fc4e8a8687202,"SystemUI: VolumeDialogImpl: Move the MediaOutputDialog above status bar

The volume dialog is above the status bar too and can be used while
the statusbar is expanded. Opening the media output dialog then will
cause the dialog to appear below the status bar which isn't visible
until the status bar is collapsed. This change moves the media output
dialog above the status bar.

Change-Id: Ie906ee0a59d52dbb6b6f703e210fa43308d069f0",2022-08-26 14:57:53+02:00
59,33a0c1ca661a4bbd707442713a308be9f606a864,"SystemUI: VolumeDialogImpl: notifyVisible after the volume panel is fully hidden

notifyVisible(false) leads to reset of active stream. As a result,
the current active row will be untinted. Currently, this happens
immediately after the dismissal is requested, before the volume panel
is fully hidden.

User can notice the row has been untinted before the panel is hidden.

This changes moves notifyVisible to the end of animation so the volume
panel appearance will be consistent in between.

Change-Id: Iacd83d48634a11bc248c9a2a45b68b53256fdcb2
Signed-off-by: Jesse Chan <jc@lineageos.org>",2022-08-26 14:57:54+02:00
60,4b55896265e4283636c0297d7a37d14771ed6ff9,"fixup! Rewrite trust USB restriction handling

For our Trust preferences, if the `trust_restrict_usb` setting is
missing, we default to assuming a value of 0 (don't restrict USB
devices). However, here in fw/b, we're instead defaulting to assuming a
value of 1 (restruct USB devices when device is locked). As such, this
can cause confusion because the user is expecting that we aren't
restricting USB connections by default.

Let's update the fw/b side of things to also assume a value of 0 instead
to clear up the confusion.

Change-Id: Ifa45bfb05ad4e745266f3da11ee3f0f4a6a3384b",2022-08-28 11:39:43-07:00
61,16a2ea48ae337131c0825eb4c1d054f41d3bcb4a,"Don't pass non slider adj. as user interactions

This cl stops passing RBC on, RBC off and RBC intensity changes as
slider interactions. Normal slider interactions will be passed as a user
interaction, regardless of whether RBC is on or not. Also, ensure the
short term model (STM) is correctly reset when necessary.

                    | Old Scenario:     | New Scenario:
RBC turned on       | user initiated    | non user
                    | keep STM          | reset STM

RBC turned off      | non user          | non user
                    | reset STM         | reset STM

Change of intensity | user initiated    | non user
                    | reset STM         | reset STM

Slider interaction  | user initiated    | user initiated
 whilst RBC is on   | keep STM          | keep STM

Bug: 204298104
Bug: 202262784
Test: adb shell dumpsys display | grep -A50 mEvents
Test: manual logs and check interactions

Change-Id: I135623dc9ccca11817d5dd07d9b333b94aac30f1",2022-09-09 15:09:36+02:00
62,f27493ca32186a10cc091634bf3e7ee637dcb4b4,"Fix duplicate permission privilege escalation

Duplicate permissions definition with different group allows
privilege permission escalation to a different permission group.

Android studio and gradle plugin does not allow duplicate permissions
with different attributes, these tools only allow if duplicate
permissions are exact copies.

Also platform stores permissions in map at multiple places with permission
name as key. This suggests that we can disallow duplicate permissions
during package install/update

Bug: 213323615
Test: AppSecurityTests
Change-Id: I34120fff2ec2a158dfa55779d2afd4bbd49487ff
Merged-In: I9bc839836786a0876e67fd73c05f8944bb532249
(cherry picked from commit 548edbb850227e076735615f83f8e23352b0b82d)
Merged-In: I34120fff2ec2a158dfa55779d2afd4bbd49487ff",2022-09-09 18:45:51-06:00
63,d42ec4c0e5ad85792f526cc90d8830b02febc1b0,"Remove package name from SafetyNet logs

Bug: 213323615
Test: AppSecurityTests
Change-Id: I8f823487ca16861a35135cfc3383fa2ce8258017
Merged-In: I4b61d13256ce0bfb8fc9d21db52ee78ce2097f14
(cherry picked from commit dfeea39dbc61ea9884e7e017335cbdf4942fa181)
Merged-In: I8f823487ca16861a35135cfc3383fa2ce8258017",2022-09-09 18:45:51-06:00
64,3792f09dcbd496d6c30558d7b26ceff2a6e742d2,"DozeSensors: only use proximity sensor if supported

On msm-4.14 devices, when the proximity sensor is in use,
the smp2p-sleepstate IRQ is fired multiple times a second,
with each one holding a 200ms wakelock.
This is probably a bug in the DSP firmware.
To fix this, avoid using the proximity sensor in doze mode,
because sleep is preferred to turning off the screen.

Change-Id: I57750afd77267abdc49780f70636626d20e666ad",2022-09-25 18:49:14+02:00
65,263c70d638de51184f95e4e376c109908fd89dae,"hasRestrictedModeAccess: Clear calling identity when checking network capabilities

* This code ends up being called from Datura, the firewall app,
  which would fail with:
java.lang.SecurityException: Package android does not belong to 10139
   at android.net.NetworkPolicyManager.removeUidPolicy(NetworkPolicyManager.java:352)
   at org.calyxos.datura.settings.SettingsManager.setAppRestriction(SettingsManager.java:108)
Caused by: android.os.RemoteException: Remote stack trace:
   at android.app.AppOpsManager.checkPackage(AppOpsManager.java:8552)
   at com.android.server.ConnectivityService.getNetworkCapabilities(ConnectivityService.java:2042)
   at android.net.ConnectivityManager.getNetworkCapabilities(ConnectivityManager.java:1563)
   at com.android.server.net.NetworkPolicyManagerService.hasRestrictedModeAccess(NetworkPolicyManagerService.java:4133)
   at com.android.server.net.NetworkPolicyManagerService.getNewRestrictedModeUidRule(NetworkPolicyManagerService.java:4116)
Package android does not belong to 10139
  where 10139 is the uid of the firewall app
* This should be safe since we're only checking the capabilities here,
  and not actually returning anything anywhere - just a boolean

Change-Id: Ia0b5790be19ad5aece0d30ae8e1a465f45f4fed6",2022-09-26 16:07:50+02:00
66,8ba3b2ecf62593344757329e9934db6f2a574276,"fixup! fw/b: Add support for allowing/disallowing apps on cellular, vpn and wifi networks

* Listen to changes in all networks
* Limit backend calls during network capability changes to transport changes
* Allow traffic over VPN networks if policy does not restrict it even if other transports are present

Change-Id: I0d719bb7c7f04a493a4ddefa8e6154ef4159abd0",2022-09-26 16:07:50+02:00
67,94af8f82a44c09f7cafabc7bffa06b2e52ca787b,"restricted-networking: Always log newly installed apps being added to the allowlist

* This way we can try to track down rare issues noticed where
  sometimes an app didn't get added to the allowlist, or it got
  added when it shouldn't have.

Change-Id: Ib95f80918feb5db95766837e5708ad070f2d1070",2022-09-26 16:07:50+02:00
68,cd997ae00ace81cd210ef028032de27462eb7ce4,"restricted-networking: Always log UID removal

* Will help debug any issues that may or may not arise.

Change-Id: I40f0937b921a83dfdee14891b791a067ae463b95",2022-09-26 16:07:50+02:00
69,9d57437aaeaaafbf9de681afed1fbd406935a8d8,"restricted-networking: Only add newly installed apps to the allowlist, not upgrades

* Upgrading apps still sends PACKAGE_ADDED, since it's sent for
  ""new package installs"", which technically an upgrade still is.
* Check EXTRA_REPLACING to see if it's a new app.
* Avoids unconditionally turning on networking on app upgrade

Change-Id: Ie7a4090101d47c7033b7f41792e943129dba0700",2022-09-26 16:07:50+02:00
70,759bccdedd80beb711ae950d38d5ddbbd88c7e30,"restricted-networking: Add a marker policy for network-isolation migration

* We remove the pre-12 POLICY_REJECT_ALL (network-isolation) since it's
  been replaced with restricted-networking-mode.
* However, if the migration fails, there's no way of knowing, since
  restricted-networking-mode is an allowlist
* Add a new marker policy that is not used anywhere, just so that we
  can debug migration problems easily with
  `adb shell dumpsys netpolicy`
* Can be easily removed later once we know for sure this works well (12L perhaps)

Change-Id: I349eb146d4af935c8ce2d2329ab353d042a319f0",2022-09-26 16:07:50+02:00
71,f507e578bb9e8539493dce829307b28b865fdc2a,"fixup! Implement backup/restore for network policy

* Add handling for secondary users

Change-Id: I7d5806650f7f3a30638d9fac7848bd8d0bfda9a6",2022-09-26 16:07:50+02:00
72,7d859aa90a381d80da2580e9b384c72c1e668859,"Add custom handling for backup/restore of UIDS_ALLOWED_ON_RESTRICTED_NETWORKS

Change-Id: I8a4086692c385e9d6166a9bcb11d0a16c9fc7422",2022-09-26 16:07:50+02:00
73,e1f5dc7e844cf7171c89766800cce8e55462461e,"SystemUI: Fix QS header clock color

Now that we're flipping QS colors by theme (dark/light), we can no longer
rely on wallpaper colors for QS clock. Instead, we now can rely on clock color
being updated correctly on QS re-inflation (via
QuickStatusBarHeader.updateResources).

Change-Id: Icdf2484793cb63b7c0ab6ab87e94185e6bdc9ca4",2022-09-28 19:19:49+02:00
74,a66abdde6d19431ac16ed009e492e2c7aa63a4fc,"SystemUI: QSCustomizer: Fix QS tile reset text color

- Fixes https://gitlab.com/LineageOS/issues/android/-/issues/4873

Change-Id: I49a599f10f68c0c576ec863b919936a3b171f2c6",2022-09-30 16:18:51+02:00
75,c8c129afe16f5b4c9da9bf4c07a0bbeba4e4f697,"Restrict getInputMethodWindowVisibleHeight

Make sure only the app currently interacting with the IME can
query this, and restrict the API to apps targeting SDKs before T

Fixes: 204906124
Test: atest 'InputMethodManagerTest#getInputMethodWindowVisibleHeight_returnsZeroIfNotFocused'
Change-Id: If1da19a3dd8c29542afc970b4b201d87547c27a9
Merged-In: If1da19a3dd8c29542afc970b4b201d87547c27a9
(cherry picked from commit 753331b390dc4d7cf895087223a8d72952af4de4)
Merged-In: If1da19a3dd8c29542afc970b4b201d87547c27a9",2022-10-04 06:46:42-06:00
76,7a455b258ba1b47318aa6c17b7ac20c6e7bb3453,"Stop crashing the system on hitting the alarm limit

Exempting the system as a runtime restart is not clearly
better than extreme memory and computation pressure that can result from
the originating spam.
Callers in the system should guard against any spammy requests that lead
them to create a lot of alarms.

Test: Builds, boots and existing tests should pass.

atest CtsAlarmManagerTestCases:UidCapTests
atest FrameworksMockingServicesTests:AlarmManagerServiceTest

Bug: 234441463
Change-Id: Id5e94d44ac9ab24870a8213ec7583da0f592a5ff
(cherry picked from commit 3b9f3f4a0f5a661be65e287996cae8a4481a1453)
Merged-In: Id5e94d44ac9ab24870a8213ec7583da0f592a5ff
(cherry picked from commit 87fd506129631225581de641c4dd9956a15aa0ab)
Merged-In: Id5e94d44ac9ab24870a8213ec7583da0f592a5ff",2022-10-04 06:46:42-06:00
77,f35e379e1a6a8bfaff6e947d3bfbd0c095879af0,"Block FullScreenIntent while device is in use if notification has a silencing GroupAlertBehavior.

Bug: 231322873
Test: atest NotificationInterruptStateProviderImplTest
Merged-In: Id82d20c9f1f2001400871b5381f52b40fbdf81c5
Change-Id: Id82d20c9f1f2001400871b5381f52b40fbdf81c5
(cherry picked from commit 09761a98b5bbbefa331c49a96b50b4e08dc3f8df)
Merged-In: Id82d20c9f1f2001400871b5381f52b40fbdf81c5",2022-10-04 06:46:42-06:00
78,7d466d7b00888dba5270d8064dccd711d1496a1f,"Fix Notification redaction when power cycling a non-dozing device while occluded.

This issue was originally raised in the S timeline, but had already been fixed by the refactor to use UnlockedScreenOffAnimationController, which called updateIsKeyguard(/*force*/ true) from onFinishedWakingUp().  This solved the problem of re-triggering the redaction, but it also intriduced a new bug where the keyguard could end up briefly showing on top of the occluding activity when AOD was supported but off.  As a result, they limited the call to when the AOD was on (and animations were controlling, etc).  This CL uses the opposite check to make sure we recalcualte redaction (and only redaction, not the whole keyguard) when waking up while occluded.

We also needed to make sure that we rerun the notification pipeline when updating public information so that any necessary public views are sure to inflate.  That rerun has been limited in scope to conditions where the public mode information has detectably changed.

Bug: 189575031
Bug: 239828798
Test: CTS Verifier NotificationPrivacyTest on emulator, AOD off, AOD on
Merged-In: I95443ee6b77377aceb54b983d34131628027da9b
Change-Id: I95443ee6b77377aceb54b983d34131628027da9b
(cherry picked from commit 9d20909eaed9a8eae2ee73827bc15b1353e2dd8b)
Merged-In: I95443ee6b77377aceb54b983d34131628027da9b",2022-10-04 06:46:42-06:00
79,b0e48bda617e40866e9cde2cf8958bcc160fd6af,"Enforce zen rule limit on a package level.

This means that a single package with multiple different condition providers or configuration activities will correctly have all of their zen rules associated with the same package rather than each owner/activity having their rules counted separately.

Bug: 235823407
Test: ZenModeHelperTest
Change-Id: I35daf9a24f546ae25a78a2d841be39072cdc5641
Merged-In: I35daf9a24f546ae25a78a2d841be39072cdc5641
(cherry picked from commit f4e69394eee569ac3ec5748094b9ce88a91c278c)
(cherry picked from commit 34f2ef779b368e9d57bfab09b61cab6d282e10e9)
Merged-In: I35daf9a24f546ae25a78a2d841be39072cdc5641",2022-10-04 06:46:47-06:00
80,2f2dd97c1ee430c36d69e16b644641c03be46520,"Strip transition information from activityoptions when sent to app

The implementation of shared-element transitions takes the
ActivityOptions from the calling activity and sends them to
another activity. This means that any sensitive information
passed into ActivityManager via ActivityOptions can make its
way to an unrelated app. Recently a RemoteTransition object
was added which includes some sensitive information.

This CL strips the sensitive information from the activity
options before sending it to anonther app.

Bug: 237290578
Test: atest ActivityManagerTest#testActivityManager_stripTransitionFromActivityOptions
Change-Id: Ifa08fc195698f02bf70ca386178c67f6ba4a14ea
(cherry picked from commit 0d03e6f1fc66fefb5409ac93ff49fa922f81664c)
Merged-In: Ifa08fc195698f02bf70ca386178c67f6ba4a14ea",2022-10-04 06:47:49-06:00
81,b24ae4fee23abb04a6f320ddfad0139a072df451,"Camera: Skip stream size check for whitelisted apps..

Issue:
For quadracfa capture, Blob/YUV output streams need to be
configured with custom dimensions which will not be
available in advertised stream configurations map.

Fix:
Skip the stream size check for whitelisted apps to allow
configuration of streams with custom dimensions.

Also, additionally, remove session id check so that
buffers from one session can be passed on to another
session for reprocess.

Setprop to be used:
adb shell setprop persist.vendor.camera.privapp.list <pack1,pack2>

CRs-Fixed: 2075934
Change-Id: Ie9c950fdc4e1675d19c38630d7063ac9d7c9d5b1",2022-10-13 10:34:04+02:00
82,11b0c7005af679db65872bd45c1a3b5234aee04c,"SystemUI: Properly set onclick listener for battery

Change-Id: I59acae19c382a2995777464ec545c608fcaa00c0",2022-10-27 10:56:42+00:00
83,b9f57cb67636f526f50e544f1462bce4640b2e4a,"DO NOT MERGE
Move accountname and typeName length check from Account.java to AccountManagerService.

Bug: 169762606
Test: atest AccountManagerServiceTest
Change-Id: I80fabf3a64c55837db98ff316e7e5420129c001b
(cherry picked from commit 0adcadb0b28310bac568def4da2cbaf16843bcea)
(cherry picked from commit c48f5407d5ae5210b9ee486e362c43a90409faa0)
Merged-In: I80fabf3a64c55837db98ff316e7e5420129c001b",2022-11-08 06:35:31-07:00
84,5c68b1333bb3d3a2522bc6f2631c9fa91b8eff47,"switch TelecomManager List getters to ParceledListSlice

It was shown that given a large phoneAccountHandles that are
over 1 mb, a TransactionTooLarge exception can be silently thrown
causing an empty list to be returned.

In order to prevent this behavior, all Lists that return a
PhoneAccountHandle or PhoneAccount have been switched to
ParceledListSlice.

bug: 236263294
Test: atest android.telecom.cts.PhoneAccountRegistrarTest
             #testRegisterPhoneAccountHandleWithFieldOverLimit
Change-Id: I025245b2a6f8cfaca86f268851a9d8f0817e07dd
Merged-In: I025245b2a6f8cfaca86f268851a9d8f0817e07dd
(cherry picked from commit d54a48f42aca2ce06363a2c260cd3a8668e938d8)
Merged-In: I025245b2a6f8cfaca86f268851a9d8f0817e07dd",2022-11-08 06:40:30-07:00
85,8a2bb82716fc44049e5bff9fdbb2044c1ff59daa,"[RESTRICT AUTOMERGE] Do not send new Intent to non-exported activity when navigateUpTo

The new Intent was delivered to a non-exported activity while
#navigateUpTo was called from an Activity of a different uid.

Bug: 238605611
Test: atest StartActivityTests
Change-Id: I854dd825bfd9a2c08851980d480d1f3a177af6cf
Merged-In: I854dd825bfd9a2c08851980d480d1f3a177af6cf
(cherry picked from commit 89ebc8c43f7d2aeaee4fdcf667f07aa98404981d)
Merged-In: I854dd825bfd9a2c08851980d480d1f3a177af6cf",2022-11-08 06:40:30-07:00
86,c9a0b9b3fa30d1a24537b8d68a8d3e9ad4e87ffe,"Do not send AccessibilityEvent if notification is for different user.

Bug: 237540408
Test: BuzzBeepBlinkTest#testA11yCrossUserEventNotSent
Change-Id: I62a875e26e214847ec72ce3c41b4f2fa8e597e07
(cherry picked from commit a367c0a16a9070ed6bee3028ac5bbc967773ee8f)
Merged-In: I62a875e26e214847ec72ce3c41b4f2fa8e597e07",2022-11-08 06:40:30-07:00
87,a1865c2b63ad8204cd29634820004bb729b50490,"DO NOT MERGE Fix auto-grant of AR runtime permission if device is upgrading from pre-Q

Test: Manually install app apks targeting Q and verifying that AR permission is not auto-granted
Test: atest ActivityRecognitionPermissionTest
Bug: 210065877
Change-Id: I5b2f25218fcbb34a940dfa2ff722cc6595732cfa
(cherry picked from commit 23aac9cb8eb4545a79bafef3c14864e0aa59e228)
Merged-In: I5b2f25218fcbb34a940dfa2ff722cc6595732cfa",2022-11-08 06:40:30-07:00
88,e12b1a456b8736ecc10550562c413c33b5591f4b,"Check rule package name in ZenModeHelper.addAutomaticRule

instead of checking that of the configuration activity, which is potentially spoofable. The package name is verified to be the same app as the caller by NMS.

This change removes isSystemRule (called only once) in favor of checking the provided package name directly.

Bug: 242537431
Test: ZenModeHelperTest, manual by verifying via provided exploit apk
Change-Id: Ic7f350618c26a613df455a4128c9195f4b424a4d
(cherry picked from commit 59732d6232d7d82d03897b25be0381c3c510db9b)
Merged-In: Ic7f350618c26a613df455a4128c9195f4b424a4d",2022-11-08 06:40:30-07:00
89,6011fb5153c26340a71c28bd1f97270f46b25de2,"Trim any long string inputs that come in to AutomaticZenRule

This change both prevents any rules from being unable to be written to disk and also avoids risk of running out of memory while handling all the zen rules.

Bug: 242703460
Bug: 242703505
Bug: 242703780
Bug: 242704043
Bug: 243794204
Test: cts AutomaticZenRuleTest; atest android.app.AutomaticZenRuleTest; manually confirmed each exploit example either saves the rule successfully with a truncated string (in the case of name & conditionId) or may fail to save the rule at all (if the owner/configactivity is invalid). Additionally ran the memory-exhausting PoC without device crashes.

Change-Id: I110172a43f28528dd274b3b346eb29c3796ff2c6
Merged-In: I110172a43f28528dd274b3b346eb29c3796ff2c6
(cherry picked from commit de172ba0d434c940be9e2aad8685719731ab7da2)
(cherry picked from commit 19bc2c3559620ed00e448117e65f6b44e6eb6d9b)
Merged-In: I110172a43f28528dd274b3b346eb29c3796ff2c6",2022-11-08 06:40:30-07:00
90,7fcd9a37fa797b2f0d6c5fabfb9d1b0e52009ab7,"Fix system zen rules by using owner package name if caller is system

Previously were unable to add new zen rules because rules added via the settings pages were getting registered under package ""com.android.settings"", which then were not considered ""system rules"". These rules should have package android, so when we can trust the caller (via checking that the caller is system) we should be taking the package name from the owner of the rule.

Bug: 245236706
Bug: 242537431
Test: NMSTest; manual

Change-Id: Id69b671592396ac3304862dadbe73de328a8e27a
Merged-In: Id69b671592396ac3304862dadbe73de328a8e27a
(cherry picked from commit 78245566a27882cce59c0d7cd4c60e1604392a3f)
Merged-In: Id69b671592396ac3304862dadbe73de328a8e27a",2022-11-08 06:40:31-07:00
91,f3bb6da05eeb2280356c87c87fbf7a41601dd66b,"Make sure parallel broadcasts enforce excluded permissions

Bug: 211029161
Bug: 210118427
Test: atest android.content.cts.ContextWrapperTest#testSendBroadcastRequireNoneOfPermissions_receiverHasExcludedPermissions
Merged-In: Ib4fafe2423c7ded1daf1b763f8103601c0e2c852
Change-Id: Ib4fafe2423c7ded1daf1b763f8103601c0e2c852
(cherry picked from commit 0eee4fa476212a35cecee499cfbbfe2d35580bb2)
Merged-In: Ib4fafe2423c7ded1daf1b763f8103601c0e2c852",2022-11-08 06:40:31-07:00
92,c0353314847735082aa8a51557361d2081f5cdbc,"[DO NOT MERGE] Do not dismiss keyguard after SIM PUK unlock

After PUK unlock, multiple calls to
KeyguardSecurityContainerController#dismiss() were being called from
the KeyguardSimPukViewController, which begins the transition to the
next security screen, if any. At the same time, other parts of the
system, also listening to SIM events, recognize the PUK unlock and
call KeyguardSecurityContainer#showSecurityScreen, which updates which
security method comes next. After boot, this should be one of PIN,
Password, Pattern, assuming they have a security method. If one of the
first dismiss() calls comes AFTER the security method changes, this is
incorrectly recognized by the code as a successful
PIN/pattern/password unlock. This causes the keyguard to be marked as
done, causing screen flickers and incorrect system state.

The solution: every call to dismiss() should include a new parameter
for the security method used. If there is a difference between this
parameter and the current value in KeyguardSecurityContainerCallback,
ignore the request, as the system state has changed.

Fixes: 238804980
Bug: 218500036
Test: atest KeyguardSecurityContainerTest
AdminSecondaryLockScreenControllerTest KeyguardHostViewControllerTest
KeyguardSecurityContainerControllerTest

Change-Id: I7c8714a177bc85fbce92f6e8fe911f74ca2ac243
Merged-In: I7c8714a177bc85fbce92f6e8fe911f74ca2ac243
(cherry picked from commit 37aeb26b0ae28a48c1ed40f008d5808d8a84be23)
(cherry picked from commit 1e7087f1136989b67c9b72c470617e5fb8c80501)
Merged-In: I7c8714a177bc85fbce92f6e8fe911f74ca2ac243",2022-11-08 06:40:31-07:00
93,b6ce47054c0770ce028e44b165610a65417dfd33,"Limit the number of concurrently snoozed notifications

Test: atest FrameworksUiServicesTests
Bug: 234441463
Change-Id: I005b43979d1c708fd505c8b33ae0c8cb03ddbb35
Merged-In: I005b43979d1c708fd505c8b33ae0c8cb03ddbb35
(cherry picked from commit 7c38394ae9c69620499a87e629edae4fe0ac4edc)
(cherry picked from commit bc808de2f8a88e76fde0b6d033b4a232aebff8cb)
Merged-In: I005b43979d1c708fd505c8b33ae0c8cb03ddbb35",2022-11-08 06:40:31-07:00
94,2c34f8cefabcfbe28763bb8c35f496e257b5a9be,"Fallback ESC to BACK

The current keyboard shortcut for BACK is ctrl-alt-del, which
doesn't even work. Allowing ESC to act as BACK matches what some
vendors are already doing downstream.

Change-Id: I5df5dbedb84d364ac5a56cdf159f2ce9747e6ecc",2022-11-15 20:45:20+01:00
95,ea88f4dacab25b56ef333ec24362200e9b8dfd47,"camera: Skip HFR checks for privileged apps

Issue: HAL3 supports HFR only if its greater than or equal
       to 120fps.

Fix: Skip the checks to allow HFR 60 and 90 fps in HAL3 for
     specific apps.
     The following property need to be set to allow these
     HFR configurations :
     adb shell setprop persist.camera.privapp.list <pack1,pack2,etc>

Change-Id: I5f3bc94bea60dbe03284de39cd4280f67df8b015
CRs-Fixed: 2258892",2022-11-25 21:05:36+01:00
96,0c648fbdfd607a586fd411c7036cbf7cac0efba3,"fixup! SystemUI: Add visualizer feature

Visualizer doesn't show if we occlude it on playback.

Change-Id: If3c62e9c7dd51731ae8bf764f5137a729d251792",2022-12-05 15:31:16+01:00
97,17f77d49d8f311f2b6e159847799500b329e7bb1,"Revert ""Prevent non-admin users from deleting system apps.""

This reverts commit 6c870e157994519094e9e50ddf93e57a26779e22.

Reason for revert: Regression, DELETE_SYSTEM_APP flag no longer works

Change-Id: Id3eb9e08a5404e88c39235d0d47337ed41bc6139
Merged-In: I4e959e296cca9bbdfc8fccc5e5e0e654ca524165
(cherry picked from commit d9089fbe06e77f5ea1773f5d69b641a81e0b5832)
Merged-In: Id3eb9e08a5404e88c39235d0d47337ed41bc6139",2022-12-05 22:42:42-07:00
98,1064ad0a0ec5eafc1fd7c14d42d546b3fc480245,"Revert ""Prevent exfiltration of system files via user image settings.""

This reverts commit bfb1cd5fd27c8d854336163540bb5b014ad504d1.

Reason for revert: regression if multiple crop system crop handlers are present

Change-Id: I570c736ffbd55891bcb2e08110ee4111c5e88d59
Merged-In: Idf1ab60878d619ee30505d71e8afe31d8b0c0ebe
(cherry picked from commit 3cfba99d24bc04bc15edd49d1442bee8adb6c171)
Merged-In: I570c736ffbd55891bcb2e08110ee4111c5e88d59",2022-12-05 22:42:42-07:00
99,40d09c7983dc8f5053123f0045ba5b4fa4494a10,"Prevent non-admin users from deleting system apps.

This addresses a security issue where the guest user can remove updates
for system apps.

With this CL, attempts to uninstall/downgrade system apps will fail if
attempted by a non-admin user, unless the DELETE_SYSTEM_APP flag is
specified.

This is a fixed version of ag/17408864, to address b/236578018.

Bug: 170646036
Test: manual, try uninstalling system app update as guest
Merged-In: I4e959e296cca9bbdfc8fccc5e5e0e654ca524165
Change-Id: I6ecfef50294c9000a6ce539bdec6f372c872a40b
(cherry picked from commit fbfa268d47c7915b7a87d3fef22a5b8f3bbabeb7)
Merged-In: I6ecfef50294c9000a6ce539bdec6f372c872a40b",2022-12-05 22:42:42-07:00
100,adeaf8cc25530afb8a92e4a04127651c0995bedd,"Limit the size of NotificationChannel and NotificationChannelGroup

Test: android.app.NotificationChannelGroupTest
Test: android.app.NotificationChannelTest
Test: cts NotificationChannelTest
Test: cts NotificationChannelGroupTest
Bug: 241764350
Bug: 241764340
Bug: 241764135
Bug: 242702935
Bug: 242703118
Bug: 242703202
Bug: 242702851
Bug: 242703217
Bug: 242703556
Change-Id: I0925583ab54d6c81c415859618f6b907ab7baada
(cherry picked from commit 3850857cb0e7f26702d5bd601731d7290390fa3b)
(cherry picked from commit b664159aa809093eec69480e801f367215b78f10)
Merged-In: I0925583ab54d6c81c415859618f6b907ab7baada",2022-12-05 22:42:42-07:00
